Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0008-6255-7055-8440-3256-34,CPC-Hth-jQbc2Fb,2025-03-01T12:14:11Z,00:0D:3A:C5:56:36,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0002-8846-6837-9541-9483-68,CPC-Hth-jQbc2Fb,2025-03-01T18:16:29Z,00:22:48:B8:0F:81,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,,,CPC-Hth-jQbc2Fb,2025-03-02T00:20:14Z,,
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0017-8044-6377-7472-2010-70,CPC-Hth-jQbc2Fb,2025-03-02T06:23:05Z,00:0D:3A:F9:22:24,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,,,CPC-Hth-jQbc2Fb,2025-03-02T12:26:41Z,,
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0001-2072-1251-4389-6084-52,CPC-Hth-jQbc2Fb,2025-03-02T18:29:20Z,00:0D:3A:FC:09:CE,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-3727-3233-1014-3100-63,CPC-Hth-jQbc2Fb,2025-03-03T00:31:47Z,00:22:48:B7:AF:90,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,,,CPC-Hth-jQbc2Fb,2025-03-03T06:37:15Z,,
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0009-5042-4727-1439-6820-41,CPC-Hth-jQbc2Fb,2025-03-03T12:39:09Z,00:0D:3A:6E:34:BE,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0009-9510-0080-4649-0288-97,CPC-Hth-jQbc2Fb,2025-03-03T18:42:13Z,00:0D:3A:F6:86:7A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,,,CPC-Hth-jQbc2Fb,2025-03-04T00:45:51Z,,
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0007-3359-8745-3019-8346-48,CPC-Hth-jQbc2Fb,2025-03-04T06:47:05Z,00:22:48:7E:9D:FA,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-jQbc2Fb,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0014-3772-6208-8957-5426-61,CPC-Hth-jQbc2Fb,2025-03-04T12:49:37Z,00:0D:3A:C4:57:29,"AMD EPYC 7763 64-Core Processor                "
